accommodates,bathrooms,bedrooms,calculated_host_listings_count,guests_included,host_listings_count,latitude,longitude,minimum_nights,number_of_reviews,d_centre,instant_bookable_f,instant_bookable_t,room_type_Entire home/apt,room_type_Private room,room_type_Shared room
5,2.0,4.0,1,4,1.0,52.353734642,4.867152957,1,9,3.5774333419472377,1,0,1,0,0
3,1.0,2.0,2,2,5.0,52.3564359683,4.8872035754,4,67,2.6610712689614426,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3556243623,4.909294638,4,23,2.7027971752451028,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3658778043,4.9334915631000005,2,34,2.743716033248726,1,0,1,0,0
1,1.0,1.0,2,1,2.0,52.3995152752,4.9516451298,2,43,4.200164822381811,1,0,0,1,0
6,1.0,5.0,1,4,1.0,52.3602246841,4.9783310873,4,0,5.753165016721094,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3528678046,4.8462726929,30,5,4.643923783034885,1,0,1,0,0
2,1.0,0.0,1,2,2.0,52.3463208472,5.0013484036,2,24,7.821301279174541,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3549030405,4.8992095646,3,2,2.6988218299248206,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3853125863,4.8785392726,2,13,1.571997018459523,0,1,1,0,0
3,1.0,2.0,2,2,2.0,52.367558717,4.8503495174,4,8,3.571870401548231,1,0,1,0,0
4,2.0,4.0,1,4,1.0,52.3749894505,4.9163060219,3,15,1.2362304046265453,1,0,1,0,0
2,1.0,1.0,38,1,43.0,52.3944594187,4.8776918908999995,7,5,2.2479838097103846,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3817861832,4.8873959658,1,3,0.8658809777094093,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3621280944,4.9743101102,7,15,5.42259152790262,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3699290214,4.8689042246,3,43,2.3125410992910242,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.376326024,4.8554551875000005,4,2,3.0000875734307773,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3600191161,4.8530728595,2,1,3.798852402540279,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3764543661,4.8437386249,2,4,3.7901791869706813,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3549951781,4.8761056884,3,58,3.1198027533549184,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.354219992,4.9249559176,2,38,3.2708633884991323,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3902163638,4.8806400764,2,6,1.7680578617994713,1,0,0,1,0
4,1.0,2.0,50,1,106.0,52.3456016891,5.0101827068,3,0,8.391395360805936,1,0,0,1,0
2,1.5,1.0,1,1,1.0,52.3874087798,4.8817094085,2,6,1.5097020896425022,1,0,1,0,0
4,2.0,2.0,24,1,36.0,52.369957354,4.8756763759,3,4,1.910365662060299,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3234401108,4.9721905396,2,7,7.922764188804804,1,0,1,0,0
4,1.5,2.0,1,2,1.0,52.3687503562,4.8753751917,2,0,2.002256005316658,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3458764639,4.8941442843,2,14,3.7192027291237073,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3897303673,4.8779845307,2,2,1.8676633997434053,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3816197359,4.8723267239,1,1,1.8582888296460998,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3449513659,4.8662270731,2,8,4.421826029621762,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.345082926,4.8676498068,3,2,4.360702983304249,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3530393701,4.8919569536,2,20,2.949803521637283,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3464903743,4.8469572198,2,4,5.087529253909488,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3652170189,4.8506234428,4,8,3.65728929047235,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3602136707,4.855021845,2,6,3.677664452954591,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3726941877,4.8817841627,2,5,1.3978822116620773,1,0,1,0,0
1,1.0,1.0,1,1,1.0,52.3639769365,4.8298131708,3,1,5.016686605681029,1,0,0,1,0
4,1.0,4.0,2,4,2.0,52.3913689708,4.9374719342,3,14,2.913593883866615,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.372337079,4.8943936667,4,0,0.8345905182991074,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3787125332,4.8518614086,4,8,3.2273076005942927,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3662025686,4.8734671368,2,7,2.2771656009668164,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3935241434,4.9547021816,9,0,4.07311103825562,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3680457778,4.9220046416,2,9,1.969453262602582,1,0,1,0,0
3,2.0,2.0,1,2,1.0,52.3470630705,4.8469164086,3,3,5.044211926924139,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3506444736,4.8592502138,3,0,4.182772896825806,1,0,1,0,0
2,1.5,1.0,2,2,2.0,52.3649952822,4.9344638095,2,56,2.8525505162303677,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.34555323,4.8675968385,5,0,4.317148911299875,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3556055064,4.9094990625,2,6,2.708292834884346,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.386623578,4.9305158432,3,4,2.264529558917945,1,0,1,0,0
4,1.0,2.0,6,1,8.0,52.3792902397,4.8941927813,3,0,0.3555092022358417,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3627218035,4.9413762173,1,9,3.3834189351074717,1,0,0,1,0
2,1.0,1.0,2,2,3.0,52.3713574625,4.8490704753,2,36,3.525581424599352,0,1,0,1,0
6,1.0,4.0,1,1,1.0,52.338235117,4.8956251845,3,9,4.55832827787849,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3662951035,4.8639603337,2,48,2.8007465000123766,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.370672258,4.8487084883,2,7,3.568843044308588,1,0,1,0,0
2,1.0,1.0,2,1,3.0,52.3577780383,4.8892481484,4,1,2.4775817402148594,0,1,0,1,0
2,1.5,1.0,2,2,2.0,52.4049354233,4.9284417048,3,2,3.47220593373178,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3530645441,4.8805737784000005,3,83,3.1725592777846323,1,0,0,1,0
3,1.0,1.0,6,1,6.0,52.3209376779,4.9877336613,2,5,8.822078016316466,1,0,0,1,0
2,1.0,0.0,91,1,103.0,52.3636929931,4.8778124119,2,6,2.2619902755529986,0,1,1,0,0
6,1.5,2.0,1,1,1.0,52.3222560252,4.9724998792,2,0,8.039050087291702,1,0,1,0,0
3,1.5,1.0,2,2,2.0,52.3620851787,4.8436587854,2,3,4.234530095275368,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.385823842,4.8466199541,2,27,3.6572282206016253,1,0,1,0,0
2,1.0,0.0,2,1,2.0,52.3672397932,4.9031239321,4,3,1.3512865397398128,0,1,1,0,0
3,1.0,1.0,1,1,1.0,52.3769857906,4.855777809,2,10,2.9713668413597647,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.384697834,4.8742520418,2,4,1.8142911619264133,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3743571558,4.8983495465,7,10,0.5419280282391898,1,0,1,0,0
1,1.0,1.0,10,1,11.0,52.3721027673,4.8647369092,28,3,2.4818790912549815,1,0,0,1,0
3,1.5,1.0,2,1,2.0,52.3465408852,4.8688801896000005,1,1,4.178584881026057,1,0,0,1,0
2,1.0,3.0,1,1,1.0,52.3723266183,4.872993163,2,6,1.9489227464116203,1,0,1,0,0
2,1.0,1.0,9,1,11.0,52.3723432941,4.8867173043,2,27,1.1500453124297325,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3542237634,4.8930680067,3,10,2.8076599998634713,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3477347695,4.8622177822,2,12,4.312113518317256,1,0,1,0,0
4,1.0,1.0,1,4,1.0,52.3692064818,4.874678577,3,42,2.012577079836097,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3719767882,4.9064463008,2,149,0.9321117984244627,0,1,1,0,0
3,1.0,0.0,2,2,2.0,52.3556827155,4.8881793721,2,138,2.7214196402775985,0,1,0,1,0
6,2.0,4.0,1,1,1.0,52.3541650647,4.8962716882,4,3,2.78903832842062,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.365550364,4.8673611673,1,4,2.6516076411144067,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.3739635418,4.9335578249,1,29,2.3868232985274367,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.352915930099996,4.8955973788,3,12,2.931163379306752,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3505830055,4.849426803,3,3,4.649538510475241,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3445369083,4.8944202712,1,0,3.8657015926872296,1,0,0,1,0
3,1.0,2.0,1,2,1.0,52.3507811711,4.913176665,2,7,3.2917345596500396,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3629822788,4.8513914514,4,10,3.723809632938412,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3623531292,4.9246131457,2,2,2.5336412042908325,1,0,1,0,0
4,1.0,2.0,1,4,1.0,52.3786359111,4.8854186975000005,3,17,0.9525074749231014,1,0,1,0,0
2,1.5,1.0,2,1,2.0,52.3458018127,4.8706951988,2,38,4.191396131088253,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3811873328,4.8833537089,2,6,1.1129482704916247,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3771032545,4.8605385403,2,69,2.6484713756510496,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3589308167,4.8606047126,3,6,3.46521823015878,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3508273011,4.9148021135,1,4,3.3198036140839546,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3515849433,4.8957668923,2,15,3.077563550884813,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3687951756,4.858335868,3,8,3.0177744446006494,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3820825808,4.8781918712,3,1,1.4761441608700228,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3519837403,4.8507623686,3,7,4.477239770715383,1,0,1,0,0
3,1.0,1.0,3,1,4.0,52.3198791307,4.9565754139,1,38,7.647560813753183,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3576306325,4.8875415144000005,2,4,2.527854810614031,0,1,1,0,0
2,1.0,1.0,2,1,2.0,52.3525234461,4.9169790858999995,2,57,3.1935015753724505,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3797340555,4.8697678781,1,5,2.013079800208695,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3894339074,4.8841906683000005,3,5,1.5377385983075391,1,0,1,0,0
3,1.0,1.0,1,1,1.0,52.3724841623,4.8617322827,2,1,2.6637876936388456,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3901359946,4.8872302226,2,28,1.471273030164725,0,1,0,1,0
4,1.0,2.0,1,2,1.0,52.3750040001,4.8791883741,2,5,1.4498243230172358,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.354722351,4.918533794,7,26,3.0120247499857427,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3597964607,4.9347040156,3,5,3.22050657738172,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.364335314,4.9448236161,3,3,3.494150692070725,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3798351233,4.8576294402,2,1,2.8364728972041715,0,1,1,0,0
6,2.0,3.0,1,4,1.0,52.3609171072,4.8660830754,2,80,3.040094606870327,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3536868934,4.7956952026,2,10,7.587956737843705,1,0,0,1,0
2,1.0,1.0,1,2,1.0,52.326097688,4.8721279157,1,9,6.183990485403524,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.3525573128,4.8615124034,3,2,3.9215394275205533,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3448960021,4.8921807475,2,0,3.8424431521324505,1,0,1,0,0
2,2.0,1.0,1,1,1.0,52.3751251759,4.885751372,3,11,1.0320397542294224,1,0,1,0,0
7,2.0,3.0,4,1,5.0,52.3361691463,4.8902791443,2,10,4.820766042515383,1,0,1,0,0
3,1.0,1.0,3,2,3.0,52.370440548,4.8920572099,3,38,1.093328047364368,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3681170808,4.8725869616,1,102,2.197838946385601,1,0,0,1,0
4,1.0,1.0,1,4,1.0,52.3595730112,4.8658945909,5,62,3.151067746650272,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.365028737,4.9081834288,3,46,1.6818755564849517,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3468871617,4.8884200873,2,0,3.66648775472864,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3533395348,4.856081177,1,0,4.111404721116853,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3548912729,4.7889123656,1,2,7.970314677700959,1,0,0,1,0
2,1.0,1.0,4,1,5.0,52.3558702272,4.8973214511,3,6,2.595251572289512,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3452586755,4.9026626068,3,4,3.776883131740299,1,0,1,0,0
4,1.0,1.0,2,2,2.0,52.356361017,4.8891934537,2,1,2.63014900176414,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3443790656,4.9007588431,1,14,3.8693072875655314,1,0,0,1,0
3,1.0,1.0,2,2,2.0,52.3831548201,4.8769255354,2,9,1.588916243876079,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.3716322898,4.8536673828,1,8,3.216176802409359,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3670694122,4.8535294007,2,13,3.3928876567935564,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3649934541,4.8623697784,3,11,2.9683008639006534,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3851524891,4.9151379819,3,67,1.2546889081261245,0,1,0,1,0
2,1.0,0.0,2,1,2.0,52.3316740386,4.859355692,2,47,5.939497240978088,0,1,0,1,0
4,2.0,2.0,2,1,2.0,52.373871049,4.8788886317,3,12,1.5136878441949349,1,0,1,0,0
4,1.0,1.0,9,2,10.0,52.3725086506,4.8987699824,3,24,0.743707763379039,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3729674955,4.8339008497,1,12,4.498952378126962,1,0,0,1,0
2,2.0,1.0,3,1,3.0,52.3821410225,4.8510926252,1,6,3.2952652475751734,1,0,0,1,0
4,1.0,1.0,1,2,1.0,52.3629015655,4.9338233303,2,18,2.9530857067771032,1,0,1,0,0
3,0.5,1.0,1,1,1.0,52.3513063859,4.9048386098000005,1,6,3.120110487206499,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3564244161,4.8742446363,2,3,3.052859875419027,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3792454898,4.8620518988,2,8,2.535595965709411,1,0,1,0,0
5,1.5,1.0,1,2,1.0,52.392528834,4.8718617186,2,20,2.386183669259151,1,0,0,1,0
1,1.0,1.0,4,1,4.0,52.3564354501,4.91636036,15,0,2.777184312194221,1,0,0,1,0
4,2.0,3.0,1,1,1.0,52.3566954416,4.9073126532,3,3,2.5561670061048236,1,0,1,0,0
3,1.0,2.0,50,2,106.0,52.3856517957,4.8909441412,3,5,0.920415280616924,1,0,1,0,0
4,2.0,2.0,1,1,1.0,52.3579035696,4.8875337435,4,0,2.4992987638970656,1,0,1,0,0
4,2.0,2.0,2,1,4.0,52.3567755715,4.8997943282000005,2,2,2.4908167848248004,1,0,1,0,0
4,2.0,3.0,1,2,1.0,52.3617262794,4.9797635873,1,3,5.78554182180748,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3882533496,4.878860429,1,1,1.7208510151129008,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.3551278021,4.8685746288,2,1,3.395994738308376,1,0,0,0,1
2,1.0,1.0,2,1,2.0,52.2992110815,4.987567536,1,3,10.714387613134107,1,0,0,1,0
4,2.5,2.0,1,2,1.0,52.3747407774,4.8735963935,3,4,1.820939863328357,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3672397003,4.9011594724,3,14,1.3330351808462193,0,1,1,0,0
2,1.0,0.0,1,1,1.0,52.3697879868,4.9241933766,2,4,1.978258535735656,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3647198713,4.9105735039,3,26,1.7767326609343292,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3802386265,4.8867685221,2,2,0.8668250701266951,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3870969668,4.9271513605,2,3,2.0754503698756688,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3533657596,4.8873355525,3,13,2.9846705502205557,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3840107582,4.8720601420000005,2,23,1.932358499485208,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3802120076,4.8686498356,2,20,2.0910908260174503,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3643214049,4.8400073531,1,2,4.357042965338418,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3553614849,4.888037162,4,0,2.7583908390853504,1,0,1,0,0
4,1.0,3.0,1,5,1.0,52.3450131132,4.8980309757,2,7,3.7989874656632017,1,0,1,0,0
2,1.5,1.0,1,2,1.0,52.3173406513,4.9683346986,1,5,8.313488159739805,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3510752529,4.8878615526,4,10,3.221270776883157,1,0,1,0,0
3,1.5,2.0,2,1,2.0,52.3704091108,4.8726792742,3,1,2.060502741901336,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.354144297,4.8885342683,1,1,2.879636734268753,0,1,1,0,0
2,1.5,1.0,1,2,1.0,52.3561321697,4.9082060741,2,8,2.6304643008064,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.4134039626,4.8813829317,1,2,3.994243548764518,1,0,1,0,0
2,1.0,1.0,38,1,43.0,52.3635978189,4.8625113623,3,7,3.0456773990261583,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3575600033,4.7883774878,2,4,7.909145826757034,1,0,1,0,0
4,1.0,1.0,1,1,1.0,52.3796456079,4.8807743356,5,4,1.2665743344677345,1,0,1,0,0
4,1.0,3.0,1,3,1.0,52.4200264371,4.8887561495,1,24,4.595421696255162,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3512751975,4.8928327183,2,1,3.1340707448862424,1,0,1,0,0
1,1.0,1.0,2,1,2.0,52.3835111615,4.8480369311,1,14,3.51904766191118,1,0,0,1,0
5,1.0,2.0,1,2,1.0,52.3463717323,4.8913290054,2,28,3.6880337895832396,1,0,1,0,0
4,3.0,4.0,1,4,1.0,52.401102641,4.9197377508,3,1,2.7975953162683647,0,1,1,0,0
4,1.0,2.0,1,1,1.0,52.3681453557,4.8993190184,3,0,1.2272497409256649,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3509075862,4.9133634554,1,0,3.2818931901437876,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3393430058,4.9185226316,2,10,4.613559853687897,1,0,1,0,0
4,1.0,2.0,24,1,36.0,52.3635894513,4.8998301909,7,1,1.7337131797521934,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3771924375,4.8789748876,2,3,1.4052849421360396,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3544688981,4.9413885108,2,10,3.956175322158699,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3634574954,4.855050939,2,3,3.4817231028982984,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3754912494,4.8587615418,1,7,2.789337755008158,1,0,1,0,0
2,1.5,1.0,15,1,15.0,52.3733962553,4.8984271755,1,25,0.6473114113715671,1,0,0,1,0
1,1.0,1.0,1,1,1.0,52.3472513815,4.8483749507,5,1,4.959781162877167,1,0,0,1,0
2,1.5,1.0,1,5,1.0,52.3648027323,4.8757954459,2,3,2.2643289589466895,1,0,0,1,0
4,1.0,1.0,1,1,1.0,52.3761741913,4.8623532579,1,13,2.5374469185719986,0,1,1,0,0
2,1.0,1.0,1,1,2.0,52.355425424,4.8669123708,1,1,3.441219455878007,1,0,0,1,0
2,1.5,1.0,1,2,1.0,52.3615841425,4.9009838891,7,45,1.9591768652151884,1,0,1,0,0
3,1.0,1.0,1,3,1.0,52.3566785371,4.8096084781,1,126,6.587995134507587,1,0,0,1,0
4,1.0,1.0,2,2,2.0,52.3574811287,4.9918104327,1,0,6.716214196654914,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.4072193245,4.9102140934000005,2,8,3.1995523169898936,1,0,1,0,0
4,2.5,2.0,25,2,27.0,52.3543780051,4.8557995701,2,12,4.045560316779052,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3694525557,4.8486015799,2,13,3.614119927621326,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3509131819,4.9243567284,1,3,3.5684505876949375,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.346219691900004,4.9053969786,3,5,3.6860186750612187,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3653967109,4.9257546128000005,2,2,2.3534247259133254,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.3482176082,4.9106516151,2,14,3.524917218188698,1,0,1,0,0
3,1.0,1.0,2,1,2.0,52.3846969901,4.9143543375,5,92,1.1829171369355582,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3555039313,4.9034981374,1,20,2.646433918287701,1,0,0,1,0
2,1.0,1.0,2,1,2.0,52.3748142966,4.892939234,2,48,0.6559514175201837,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.3689697849,4.9244650681,2,12,2.043053480710298,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3717322539,4.9100989955,4,43,1.100181333990834,1,0,1,0,0
2,1.0,1.0,1,2,1.0,52.3717451768,4.8755525962,2,77,1.8188939186129671,0,1,0,1,0
4,1.0,2.0,1,1,1.0,52.3705773718,4.8782194697,2,14,1.7281621256831188,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3540277123,4.8472019424,1,4,4.514132433822113,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.351440215,4.8590504159000005,1,1,4.125094493019073,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3631536729,4.8636775368,2,27,3.0099098750616173,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3758500454,4.8934570533,3,16,0.5494571949976328,1,0,1,0,0
2,1.0,2.0,1,1,1.0,52.3514561739,4.8465042358,1,1,4.732400105830558,1,0,1,0,0
4,1.0,2.0,1,2,1.0,52.3673229321,4.901151722,2,11,1.3237756612023088,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3704447927,4.9073616663,2,0,1.1107089065091793,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3613991767,4.8747019272,1,28,2.592913267963517,1,0,1,0,0
1,1.5,1.0,2,1,2.0,52.3791528195,4.8608467172,4,16,2.6173467756084534,1,0,0,1,0
2,1.0,1.0,4,2,5.0,52.3466058617,4.9038051257,3,14,3.6329511336997022,1,0,1,0,0
5,1.0,3.0,1,1,1.0,52.4045345695,4.9153526473,1,4,3.016396013658351,1,0,1,0,0
4,1.0,3.0,1,1,1.0,52.3924855162,4.9423175721,2,11,3.2625216504818915,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3636242868,4.8576064772,2,6,3.323226741940027,1,0,1,0,0
2,1.5,1.0,6,1,6.0,52.373315772,4.8477689623,2,6,3.564950836930672,1,0,1,0,0
3,1.0,2.0,1,2,1.0,52.3803101822,4.8571726761,2,0,2.8692390352787496,1,0,1,0,0
4,1.5,2.0,1,1,1.0,52.3525348415,4.9184752688,3,2,3.2315674587751704,1,0,1,0,0
4,2.0,2.0,2,1,2.0,52.3761866731,4.883140125,3,28,1.1543834535301538,1,0,1,0,0
4,1.0,1.0,1,2,1.0,52.372763701,4.8728498171,1,22,1.9394652279670597,1,0,1,0,0
2,2.0,1.0,1,1,1.0,52.3830976381,4.85008182,1,1,3.375486986217121,1,0,0,1,0
2,1.0,0.0,29,1,32.0,52.3714208894,4.8704792443,2,0,2.1454259292198383,0,1,1,0,0
2,1.0,1.0,1,2,1.0,52.3956091458,4.9345920341,2,33,3.0027017979277555,1,0,1,0,0
5,1.5,3.0,1,2,1.0,52.3963521995,4.9962035561,4,25,6.834741683386708,1,0,1,0,0
2,1.0,1.0,13,1,13.0,52.3413705036,4.846386863,2,2,5.533532429074291,1,0,0,1,0
4,1.0,2.0,2,2,3.0,52.3838228378,4.8157927243,2,0,5.69657759384319,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3746525108,4.8530669879,1,13,3.1853813641375557,1,0,0,1,0
2,1.0,1.0,19,1,21.0,52.3574958467,4.9255630499,2,0,2.992506312474829,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3459541718,4.8874782887,4,0,3.781243694867049,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.3480541495,4.9042624606,2,26,3.4753627563297105,1,0,1,0,0
2,1.0,0.0,1,1,1.0,52.353515451,4.9034648915,2,3,2.866076219872621,0,1,0,1,0
2,1.0,1.0,1,1,1.0,52.355522385,4.8966473767,2,30,2.6367288320149975,1,0,1,0,0
4,1.0,3.0,24,1,36.0,52.3569140388,4.9004082703,7,0,2.476195588280055,1,0,1,0,0
1,1.0,1.0,2,1,2.0,52.3488996412,5.0100378745,5,6,8.225706868967686,0,1,0,1,0
2,1.5,1.0,1,1,1.0,52.3518650295,4.8569810085,2,19,4.185290593986993,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.3644635782,4.9435141512000005,2,0,3.409236517674774,1,0,1,0,0
2,1.0,1.0,1,1,2.0,52.3784743867,4.8704867775,2,0,1.9650358243773314,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.3507615382,4.907142869,7,8,3.2020545653732855,1,0,1,0,0
4,2.0,1.0,1,1,1.0,52.3653550338,4.8959316122,2,2,1.555525950874372,0,1,1,0,0
2,0.0,1.0,3,1,7.0,52.3671191172,4.8586781866,1,7,3.0729846798191893,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3845459077,4.8461428164,1,1,3.663245395444321,1,0,1,0,0
4,1.0,2.0,1,1,1.0,52.3924527718,4.8760119257,14,0,2.1668980738184724,1,0,1,0,0
2,1.0,1.0,1,1,1.0,52.352267903,4.8898132984,2,14,3.061965066260301,1,0,1,0,0
3,1.0,1.0,1,2,1.0,52.3585200934,4.9035582561,2,123,2.313842918668351,1,0,0,1,0
2,1.0,1.0,1,1,1.0,52.3709565285,4.9204023224,2,18,1.6914568133446277,1,0,1,0,0
3,1.0,2.0,1,1,1.0,52.3674394319,4.8645489006,5,0,2.7028143776037017,1,0,1,0,0
2,1.5,1.0,1,1,1.0,52.3686556095,4.8899302030000005,2,1,1.3362566765462955,0,1,1,0,0
4,1.0,2.0,5,2,8.0,52.3508105228,5.0115688607,3,1,8.236846417316967,1,0,1,0,0
2,1.0,1.0,2,1,2.0,52.3608229474,4.9353481425,2,0,3.1786787818282685,1,0,0,1,0
4,1.0,2.0,1,1,1.0,52.36075862,4.8367304220000005,2,4,4.72148000008682,0,1,1,0,0
2,1.0,1.0,1,1,1.0,52.350717506,4.9360997998,2,6,4.025100331788888,1,0,1,0,0
